C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_43_678.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_43_678.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_43_678.jpg,0,1,0,7.056834
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_43_817.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_43_817.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_43_817.jpg,0,1,0,8.644297
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_43_959.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_43_959.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_43_959.jpg,0,1,0,10.43205
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_101.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_101.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_101.jpg,0,1,0,12.10331
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_260.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_260.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_260.jpg,-0.35,0.5860126,0,12.64457
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_402.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_402.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_402.jpg,0,0.1589143,0,13.10032
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_539.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_539.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_539.jpg,0,0,0,12.57568
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_682.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_682.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_682.jpg,0,0,0,12.78401
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_824.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_824.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_824.jpg,-0.35,0,0,11.97159
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_44_961.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_44_961.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_44_961.jpg,-0.7,0.4235175,0,12.73641
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_108.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_108.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_108.jpg,-1,0.00200519,0,12.14406
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_256.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_256.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_256.jpg,-1,0,0,12.06243
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_406.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_406.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_406.jpg,0,0,0,11.33865
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_533.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_533.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_533.jpg,-0.35,0,0,11.61541
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_675.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_675.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_675.jpg,-0.7,0,0,11.18362
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_788.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_788.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_788.jpg,-1,0,0,10.81731
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_45_926.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_45_926.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_45_926.jpg,0,0,0,10.47309
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_065.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_065.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_065.jpg,0,0,0,10.31928
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_203.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_203.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_203.jpg,0,0,0,10.17443
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_343.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_343.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_343.jpg,0,0,0,10.03178
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_479.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_479.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_479.jpg,0,0,0,9.890714
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_618.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_618.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_618.jpg,0,0,0,9.771718
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_757.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_757.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_757.jpg,0,0,0,9.6347
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_46_894.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_46_894.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_46_894.jpg,0.35,0,0,9.462301
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_034.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_034.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_034.jpg,0,0,0,9.318038
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_173.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_173.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_173.jpg,0,0.4154988,0,9.859489
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_312.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_312.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_312.jpg,0,0,0,9.754172
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_452.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_452.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_452.jpg,0,0.4185429,0,10.29343
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_591.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_591.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_591.jpg,0,0.001574665,0,10.186
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_729.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_729.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_729.jpg,0,0.4134963,0,10.7099
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_47_865.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_47_865.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_47_865.jpg,-0.35,0.001534164,0,10.55644
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_002.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_002.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_002.jpg,-0.7,0.4101255,0,10.93545
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_138.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_138.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_138.jpg,0,0.002608806,0,10.76663
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_297.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_297.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_297.jpg,0,0,0,10.59142
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_413.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_413.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_413.jpg,0,0,0,10.4637
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_549.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_549.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_549.jpg,0,0.4092339,0,10.97609
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_686.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_686.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_686.jpg,-0.35,0.8207459,0,12.08621
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_848.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_848.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_848.jpg,0,0.4098135,0,12.74992
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_48_987.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_48_987.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_48_987.jpg,0,0,0,12.52471
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_49_122.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_49_122.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_49_122.jpg,0,0,0,12.28822
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_49_254.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_49_254.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_49_254.jpg,0,0.4100199,0,12.62381
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_49_394.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_49_394.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_49_394.jpg,-0.35,0.819708,0,14.07154
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_49_524.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_49_524.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_49_524.jpg,-0.7,1,0,15.19301
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_49_748.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_49_748.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_49_748.jpg,0,0.3048505,0,15.7661
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_49_944.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_49_944.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_49_944.jpg,-0.35,0.6023389,0,16.38511
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_058.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_058.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_058.jpg,0,0.1830829,0,16.60323
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_218.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_218.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_218.jpg,-0.35,0.5935501,0,17.2042
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_331.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_331.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_331.jpg,0,0.182092,0,17.37253
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_504.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_504.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_504.jpg,0,0,0,16.99929
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_608.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_608.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_608.jpg,0,0,0,16.94501
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_743.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_743.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_743.jpg,0,0,0,16.48683
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_50_905.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_50_905.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_50_905.jpg,0,0.4057113,0,16.88223
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_045.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_045.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_045.jpg,-0.35,0.8065242,0,18.09898
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_144.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_144.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_144.jpg,0,0.4059981,0,18.3095
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_277.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_277.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_277.jpg,0,0.008905202,0,18.04655
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_408.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_408.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_408.jpg,-0.35,0,0,18.20085
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_566.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_566.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_566.jpg,0,0.4008168,0,18.15323
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_679.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_679.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_679.jpg,-0.3,0,0,17.88676
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_807.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_807.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_807.jpg,-0.6500001,0,0,17.90711
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_51_940.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_51_940.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_51_940.jpg,0,0,0,17.113
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_104.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_104.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_104.jpg,0,0,0,16.88389
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_230.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_230.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_230.jpg,0,0,0,17.17218
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_371.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_371.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_371.jpg,0,0,0,16.96615
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_502.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_502.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_502.jpg,0,0,0,16.18669
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_643.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_643.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_643.jpg,-0.35,0,0,16.42958
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_772.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_772.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_772.jpg,0,0,0,15.66509
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_52_918.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_52_918.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_52_918.jpg,0,0,0,15.49324
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_057.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_057.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_057.jpg,0,0,0,15.81957
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_190.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_190.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_190.jpg,0,0,0,15.08151
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_329.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_329.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_329.jpg,0,0,0,15.38918
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_460.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_460.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_460.jpg,0,0,0,14.6632
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_606.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_606.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_606.jpg,0,0,0,14.96962
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_749.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_749.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_749.jpg,0,0,0,14.25359
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_53_881.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_53_881.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_53_881.jpg,0,0.4241412,0,15.17863
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_028.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_028.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_028.jpg,-0.35,0.8438775,0,16.15753
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_139.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_139.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_139.jpg,-0.7,1,0,17.2551
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_285.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_285.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_285.jpg,0,0.5641369,0,17.90777
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_426.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_426.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_426.jpg,0,0.1406587,0,18.32364
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_570.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_570.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_570.jpg,0,0,0,17.5997
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_713.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_713.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_713.jpg,-0.35,0,0,17.79102
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_54_901.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_54_901.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_54_901.jpg,0,0,0,17.51821
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_55_054.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_55_054.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_55_054.jpg,0,0,0,16.73632
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_55_156.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_55_156.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_55_156.jpg,0.35,0,0,16.96306
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_55_304.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_55_304.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_55_304.jpg,0.7500002,0,0,16.44964
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_55_450.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_55_450.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_55_450.jpg,0,0,0,15.63409
C:\Users\pc1\Desktop\training data\IMG\center_2019_12_30_09_30_55_645.jpg,C:\Users\pc1\Desktop\training data\IMG\left_2019_12_30_09_30_55_645.jpg,C:\Users\pc1\Desktop\training data\IMG\right_2019_12_30_09_30_55_645.jpg,0,0,0,15.95679
